cell_id,condition
C70R_C70R.bcBMLK_860,resistant
C70R_C70R.bcCJAD_861,resistant
C70R_C70R.bcIHFY_862,resistant
C70R_C70R.bcHANV_863,resistant
C70R_C70R.bcBQLZ_864,resistant
C70R_C70R.bcAIOJ_865,resistant
C70R_C70R.bcIDRK_866,resistant
C70R_C70R.bcFYRJ_867,resistant
C70R_C70R.bcERKW_869,resistant
C70R_C70R.bcAMJB_871,resistant
C70R_C70R.bcHWLY_872,resistant
C70R_C70R.bcAGSF_873,resistant
C70R_C70R.bcFNEI_874,resistant
C70R_C70R.bcBDHG_875,resistant
C70R_C70R.bcIJYL_876,resistant
C70R_C70R.bcHPAF_877,resistant
C70R_C70R.bcCXYY_878,resistant
C70R_C70R.bcBJEO_879,resistant
C70R_C70R.bcFVUA_880,resistant
C70R_C70R.bcGCAI_881,resistant
C70R_C70R.bcGKBN_882,resistant
C70R_C70R.bcDXUQ_884,resistant
C70R_C70R.bcFLTI_885,resistant
C70R_C70R.bcEYOX_886,resistant
C70R_C70R.bcHTHR_887,resistant
C70R_C70R.bcFFOQ_888,resistant
C70R_C70R.bcGOZP_889,resistant
C70R_C70R.bcCFHQ_890,resistant
C70R_C70R.bcATXG_891,resistant
C70R_C70R.bcDGKY_892,resistant
C70R_C70R.bcDBHJ_893,resistant
C70R_C70R.bcCWSW_895,resistant
C70R_C70R.bcDHUR_896,resistant
C70R_C70R.bcGGKK_898,resistant
C70R_C70R.bcFDLG_899,resistant
C70R_C70R.bcHCAR_900,resistant
C70R_C70R.bcAERS_902,resistant
C70R_C70R.bcFVKQ_903,resistant
C70R_C70R.bcGHGK_904,resistant
C70R_C70R.bcAMAQ_905,resistant
C70R_C70R.bcCILJ_907,resistant
C70R_C70R.bcFWUB_908,resistant
C70R_C70R.bcBJYJ_909,resistant
C70R_C70R.bcACWX_910,resistant
C70R_C70R.bcGYLF_911,resistant
C70R_C70R.bcDZSK_913,resistant
C70R_C70R.bcHPTM_914,resistant
C70R_C70R.bcEDQW_915,resistant
C70R_C70R.bcICXW_916,resistant
C70R_C70R.bcDIVR_917,resistant
C70R_C70R.bcACCF_918,resistant
C70R_C70R.bcAWME_919,resistant
C70R_C70R.bcFKPU_920,resistant
C70R_C70R.bcEYKI_921,resistant
C70R_C70R.bcIDGD_922,resistant
C70R_C70R.bcBMFW_923,resistant
C70R_C70R.bcIBOI_924,resistant
C70R_C70R.bcAMUU_926,resistant
C70R_C70R.bcCPNL_927,resistant
C70R_C70R.bcAZWN_928,resistant
C70R_C70R.bcFMKH_929,resistant
C70R_C70R.bcICMI_930,resistant
C70R_C70R.bcAWOP_931,resistant
C70R_C70R.bcDJWI_932,resistant
C70R_C70R.bcHVOM_933,resistant
C70R_C70R.bcFXOJ_934,resistant
C70R_C70R.bcHNSJ_935,resistant
C70R_C70R.bcGUEB_936,resistant
C70R_C70R.bcFTMA_938,resistant
C70R_C70R.bcCSBO_940,resistant
C70R_C70R.bcFGYC_941,resistant
C70R_C70R.bcELOA_942,resistant
C70R_C70R.bcDFEB_943,resistant
C70R_C70R.bcGPLX_945,resistant
C70R_C70R.bcAHIQ_946,resistant
C70R_C70R.bcCHRN_948,resistant
C70R_C70R.bcGYZX_949,resistant
C70R_C70R.bcFDWI_950,resistant
C70R_C70R.bcBMNQ_952,resistant
C70R_C70R.bcDLRO_954,resistant
C70R_C70R.bcGZXM_955,resistant
C70R_C70R.bcGVMO_956,resistant
C70R_C70R.bcAJFH_957,resistant
C70R_C70R.bcCZKL_958,resistant
C70R_C70R.bcCCJN_959,resistant
C70R_C70R.bcEFBC_961,resistant
C70R_C70R.bcCGTP_962,resistant
C70R_C70R.bcAKWS_963,resistant
C70R_C70R.bcHKPM_964,resistant
C70R_C70R.bcBSSM_965,resistant
C70R_C70R.bcGKEZ_966,resistant
C70R_C70R.bcDNRG_967,resistant
C70R_C70R.bcCAKG_969,resistant
C70R_C70R.bcCLRC_970,resistant
C70R_C70R.bcCTJM_971,resistant
C70R_C70R.bcAFOY_972,resistant
C70R_C70R.bcCATK_974,resistant
C70R_C70R.bcFQDR_975,resistant
C70R_C70R.bcFPVT_976,resistant
C70R_C70R.bcFOSI_977,resistant
C70R_C70R.bcHLVQ_978,resistant
C70R_C70R.bcIJKU_979,resistant
C70R_C70R.bcCGQS_980,resistant
C70R_C70R.bcEDFV_982,resistant
C70R_C70R.bcGODH_983,resistant
C70R_C70R.bcANCM_984,resistant
C70R_C70R.bcAPJG_985,resistant
C70R_C70R.bcEQXL_986,resistant
C70R_C70R.bcEPKM_987,resistant
C70R_C70R.bcFKQG_988,resistant
C70R_C70R.bcGJPB_989,resistant
C70R_C70R.bcBGJZ_993,resistant
C70R_C70R.bcGUKB_994,resistant
C70R_C70R.bcDHJP_995,resistant
C70R_C70R.bcHIYN_996,resistant
C70R_C70R.bcFKMD_997,resistant
C70R_C70R.bcADHK_999,resistant
C70R_C70R.bcFIHA_1000,resistant
C70R_C70R.bcCMTW_1001,resistant
C70R_C70R.bcBIQU_1003,resistant
C70R_C70R.bcAXBV_1004,resistant
C70R_C70R.bcAJVV_1005,resistant
C70R_C70R.bcBNDD_1006,resistant
C70R_C70R.bcEGJR_1007,resistant
C70R_C70R.bcFIYF_1008,resistant
C70R_C70R.bcGLGW_1009,resistant
C70R_C70R.bcCMJO_1011,resistant
C70R_C70R.bcEKCX_1012,resistant
C70R_C70R.bcELGA_1013,resistant
C70R_C70R.bcDPEV_1015,resistant
C70R_C70R.bcAAGM_1016,resistant
C70R_C70R.bcGNOO_1018,resistant
C70R_C70R.bcEILO_1019,resistant
C70R_C70R.bcIBBS_1020,resistant
C70R_C70R.bcHHAF_1021,resistant
C70R_C70R.bcDCVH_1023,resistant
C70R_C70R.bcFRKI_1025,resistant
C70R_C70R.bcALWJ_1026,resistant
C70R_C70R.bcBEHB_1028,resistant
C70R_C70R.bcDPTG_1029,resistant
C70R_C70R.bcEHNR_1031,resistant
C70R_C70R.bcFFXD_1032,resistant
C70R_C70R.bcBRQC_1033,resistant
C70R_C70R.bcBCVW_1034,resistant
C70R_C70R.bcEQBD_1035,resistant
C70R_C70R.bcBCAS_1037,resistant
C70R_C70R.bcBFEO_1038,resistant
C70R_C70R.bcFBCX_1039,resistant
C70R_C70R.bcDBIG_1041,resistant
C70R_C70R.bcHCTL_1042,resistant
C70R_C70R.bcIHEG_1043,resistant
C70R_C70R.bcCYYS_1044,resistant
C70R_C70R.bcDIET_1045,resistant
C70R_C70R.bcEVLH_1046,resistant
C70R_C70R.bcGSVS_1047,resistant
C70R_C70R.bcFNKP_1048,resistant
C70R_C70R.bcGNJC_1050,resistant
C70R_C70R.bcCJQH_1051,resistant
C70R_C70R.bcIFUT_1052,resistant
C70R_C70R.bcARWI_1053,resistant
C70R_C70R.bcHNKR_1054,resistant
C70R_C70R.bcFHPB_1055,resistant
C70R_C70R.bcEIZA_1056,resistant
C70R_C70R.bcAYYM_1057,resistant
C70R_C70R.bcHWHF_1058,resistant
C70R_C70R.bcCZSQ_1059,resistant
C70R_C70R.bcBNYN_1060,resistant
C70R_C70R.bcAIYS_1061,resistant
C70R_C70R.bcDTUE_1063,resistant
C70R_C70R.bcAGQW_1064,resistant
C70R_C70R.bcFKQO_1065,resistant
C70R_C70R.bcEDHA_1066,resistant
C70R_C70R.bcFUPQ_1067,resistant
C70R_C70R.bcGWWK_1068,resistant
C70R_C70R.bcDBAI_1069,resistant
C70R_C70R.bcBNWJ_1071,resistant
C70R_C70R.bcFVKZ_1072,resistant
C70R_C70R.bcARLG_1073,resistant
C70R_C70R.bcHKEZ_1074,resistant
C70R_C70R.bcEVZY_1075,resistant
C70R_C70R.bcBKHD_1077,resistant
C70R_C70R.bcGJGB_1078,resistant
C70R_C70R.bcEHBH_1079,resistant
C70R_C70R.bcEBFM_1083,resistant
C70R_C70R.bcFWOZ_1084,resistant
C70R_C70R.bcHFCF_1085,resistant
C70R_C70R.bcABMQ_1086,resistant
C70R_C70R.bcDEVB_1087,resistant
C70R_C70R.bcFTFF_1088,resistant
C70R_C70R.bcESZF_1089,resistant
C70R_C70R.bcGNYK_1090,resistant
C70R_C70R.bcEBOZ_1092,resistant
C70R_C70R.bcDWNW_1093,resistant
C70R_C70R.bcGNLJ_1094,resistant
C70R_C70R.bcAGKR_1095,resistant
C70R_C70R.bcCDEX_1096,resistant
C70R_C70R.bcDIUV_1098,resistant
C70R_C70R.bcIIJW_1099,resistant
C70R_C70R.bcFWZA_1100,resistant
C70R_C70R.bcGSMN_1102,resistant
C70R_C70R.bcACBH_1103,resistant
C70R_C70R.bcFWLW_1104,resistant
C70R_C70R.bcEGMU_1106,resistant
C70R_C70R.bcGMLU_1107,resistant
C70R_C70R.bcAVKF_1109,resistant
C70R_C70R.bcCMMO_1110,resistant
C70R_C70R.bcCORR_1111,resistant
C70R_C70R.bcCTNP_1112,resistant
C70R_C70R.bcCYTD_1116,resistant
C70R_C70R.bcAJBI_1117,resistant
C70R_C70R.bcBVYG_1118,resistant
C70R_C70R.bcDENC_1119,resistant
C70R_C70R.bcAZDW_1120,resistant
C70R_C70R.bcHBLB_1121,resistant
C70R_C70R.bcEEFE_1122,resistant
C70R_C70R.bcEXZY_1123,resistant
C70R_C70R.bcHVMF_1124,resistant
C70R_C70R.bcAEMI_1125,resistant
C70R_C70R.bcARGM_1127,resistant
C70R_C70R.bcAIOY_1128,resistant
C70R_C70R.bcEZIN_1129,resistant
C70R_C70R.bcARTY_1130,resistant
C70R_C70R.bcECGS_1132,resistant
C70R_C70R.bcAOCY_1133,resistant
C70R_C70R.bcEFPM_1134,resistant
C70R_C70R.bcEGCU_1135,resistant
C70R_C70R.bcCAVO_1136,resistant
C70R_C70R.bcCCGL_1137,resistant
C70R_C70R.bcEDIA_1138,resistant
C70R_C70R.bcHWYI_1139,resistant
C70R_C70R.bcGHXW_1140,resistant
C70R_C70R.bcBRAG_1141,resistant
C70R_C70R.bcDZYF_1142,resistant
C70R_C70R.bcGMRQ_1143,resistant
C70R_C70R.bcGEZH_1144,resistant
C70R_C70R.bcDDSP_1145,resistant
C70R_C70R.bcFLPQ_1146,resistant
C70R_C70R.bcGBRO_1148,resistant
C70R_C70R.bcBUUB_1149,resistant
C70R_C70R.bcCOOA_1150,resistant
C70R_C70R.bcAJFK_1151,resistant
C70R_C70R.bcEDGD_1152,resistant
C70R_C70R.bcHBYN_1154,resistant
C70R_C70R.bcAWNV_1155,resistant
C70R_C70R.bcCPBQ_1156,resistant
C70R_C70R.bcARSY_1157,resistant
C70R_C70R.bcCTXA_1159,resistant
C70R_C70R.bcDJVP_1161,resistant
C70R_C70R.bcAEBS_1162,resistant
C70R_C70R.bcHJVU_1163,resistant
C70R_C70R.bcBTBL_1164,resistant
C70R_C70R.bcCWVL_1165,resistant
C70R_C70R.bcAYQC_1167,resistant
C70R_C70R.bcALBA_1169,resistant
C70R_C70R.bcDFAR_1170,resistant
C70R_C70R.bcDEUK_1171,resistant
C70R_C70R.bcBJRI_1172,resistant
C70R_C70R.bcBKUP_1173,resistant
C70R_C70R.bcGIQB_1174,resistant
C70R_C70R.bcCCKJ_1175,resistant
C70R_C70R.bcFVFO_1177,resistant
C70R_C70R.bcDMCF_1178,resistant
C70R_C70R.bcAFQN_1179,resistant
C70R_C70R.bcICZK_1181,resistant
C70R_C70R.bcIIDI_1182,resistant
C70R_C70R.bcFOFE_1183,resistant
C70R_C70R.bcAHPD_1184,resistant
C70R_C70R.bcDQEE_1185,resistant
C70R_C70R.bcAUQC_1186,resistant
C70R_C70R.bcELHH_1187,resistant
C70R_C70R.bcEYDB_1189,resistant
C70R_C70R.bcDVJV_1190,resistant
C70R_C70R.bcBNUH_1191,resistant
C70R_C70R.bcHACW_1192,resistant
C70R_C70R.bcETWW_1194,resistant
C70R_C70R.bcDDMR_1195,resistant
C70R_C70R.bcATBZ_1196,resistant
C70R_C70R.bcCFIV_1197,resistant
C70R_C70R.bcFQEO_1198,resistant
C70R_C70R.bcANUB_1199,resistant
C70R_C70R.bcCAYX_1201,resistant
C70R_C70R.bcFTSP_1202,resistant
C70R_C70R.bcBBVR_1204,resistant
C70R_C70R.bcFSXX_1205,resistant
C70R_C70R.bcCLZT_1206,resistant
C70R_C70R.bcAMGE_1208,resistant
C70R_C70R.bcDBIO_1209,resistant
C70R_C70R.bcIDUP_1210,resistant
C70R_C70R.bcAJBY_1211,resistant
C70R_C70R.bcCOGM_1212,resistant
C70R_C70R.bcHEDW_1213,resistant
C70R_C70R.bcFDCU_1214,resistant
C70R_C70R.bcEJRY_1215,resistant
C70R_C70R.bcDUEA_1216,resistant
C70R_C70R.bcIBWP_1217,resistant
C70R_C70R.bcFXLB_1219,resistant
C70R_C70R.bcFGIQ_1221,resistant
C70R_C70R.bcCXQV_1222,resistant
C70R_C70R.bcBLFW_1223,resistant
C70R_C70R.bcATCW_1224,resistant
C70R_C70R.bcIDNN_1226,resistant
C70R_C70R.bcHFDA_1227,resistant
C70R_C70R.bcBEAV_1228,resistant
C70R_C70R.bcCEYO_1229,resistant
C70R_C70R.bcEDRZ_1230,resistant
C70R_C70R.bcGIBY_1231,resistant
C70R_C70R.bcAZPO_1233,resistant
C70R_C70R.bcIIJE_1234,resistant
C70R_C70R.bcICPX_1235,resistant
C70R_C70R.bcGMWW_1236,resistant
C70R_C70R.bcIEBZ_1237,resistant
C70R_C70R.bcBAPU_1238,resistant
C70R_C70R.bcDYKK_1239,resistant
C70R_C70R.bcDWET_1240,resistant
C70R_C70R.bcAJPZ_1241,resistant
C70R_C70R.bcBKSA_1242,resistant
C70R_C70R.bcGDOW_1243,resistant
C70R_C70R.bcGYKU_1245,resistant
C70R_C70R.bcDAGC_1246,resistant
C70R_C70R.bcHUJS_1248,resistant
C70R_C70R.bcADJX_1249,resistant
C70R_C70R.bcAOSN_1250,resistant
C70R_C70R.bcDMNZ_1252,resistant
C70R_C70R.bcHIAU_1253,resistant
C70R_C70R.bcFAHU_1254,resistant
C70R_C70R.bcEWMH_1255,resistant
C70R_C70R.bcFIEI_1256,resistant
C70R_C70R.bcFXUT_1258,resistant
C70R_C70R.bcFDQB_1260,resistant
C70R_C70R.bcCVKQ_1261,resistant
C70R_C70R.bcELSZ_1263,resistant
C70R_C70R.bcDJEQ_1264,resistant
C70R_C70R.bcAJBO_1265,resistant
C70R_C70R.bcDMRL_1266,resistant
C70R_C70R.bcANSE_1269,resistant
C70R_C70R.bcHUJN_1270,resistant
C70R_C70R.bcGCIZ_1271,resistant
C70R_C70R.bcFXXG_1272,resistant
C70R_C70R.bcEHIA_1273,resistant
C70R_C70R.bcAKOT_1274,resistant
C70R_C70R.bcGBXW_1275,resistant
C70R_C70R.bcDSPJ_1276,resistant
C70R_C70R.bcEFKC_1277,resistant
C70R_C70R.bcFLSN_1279,resistant
C70R_C70R.bcAFSZ_1280,resistant
C70R_C70R.bcBDSL_1281,resistant
C70R_C70R.bcDBRR_1282,resistant
C70R_C70R.bcDZIQ_1283,resistant
C70R_C70R.bcAUQZ_1285,resistant
C70R_C70R.bcCZEO_1286,resistant
C70R_C70R.bcADTI_1288,resistant
C70R_C70R.bcDAOB_1289,resistant
C70R_C70R.bcFIXJ_1290,resistant
C70R_C70R.bcFWPP_1291,resistant
C70R_C70R.bcFVOQ_1292,resistant
C70R_C70R.bcENGM_1293,resistant
C70R_C70R.bcDYUU_1294,resistant
C70R_C70R.bcGAEF_1295,resistant
C70R_C70R.bcEBOS_1298,resistant
C70R_C70R.bcAIWS_1299,resistant
C70R_C70R.bcGQIQ_1300,resistant
C70R_C70R.bcBXFL_1301,resistant
C70R_C70R.bcFUCX_1302,resistant
C70R_C70R.bcCWXE_1303,resistant
C70R_C70R.bcAYRT_1304,resistant
C70R_C70R.bcFCID_1305,resistant
C70R_C70R.bcDVNQ_1306,resistant
C70R_C70R.bcBFUI_1307,resistant
C70R_C70R.bcBUZZ_1308,resistant
C70R_C70R.bcDRIY_1310,resistant
C70R_C70R.bcDLMO_1311,resistant
C70R_C70R.bcHFEY_1313,resistant
C70R_C70R.bcBHTF_1317,resistant
C70R_C70R.bcHQBV_1318,resistant
C70R_C70R.bcFPCQ_1319,resistant
C70R_C70R.bcDOXS_1320,resistant
C70R_C70R.bcEWOV_1321,resistant
C70R_C70R.bcFNHW_1322,resistant
C70R_C70R.bcBLZW_1324,resistant
C70R_C70R.bcHRDV_1325,resistant
C70R_C70R.bcCXZJ_1326,resistant
C70R_C70R.bcESSJ_1328,resistant
C70R_C70R.bcBMJQ_1329,resistant
C70R_C70R.bcENWK_1330,resistant
C70R_C70R.bcBAAD_1331,resistant
C70R_C70R.bcCBJZ_1332,resistant
C70R_C70R.bcADNE_1333,resistant
C70R_C70R.bcANKT_1335,resistant
C70R_C70R.bcGPPE_1336,resistant
C70R_C70R.bcFZMO_1337,resistant
C70R_C70R.bcEEHE_1338,resistant
C70R_C70R.bcDAHX_1339,resistant
C70R_C70R.bcADQE_1340,resistant
C70R_C70R.bcBUDL_1341,resistant
C70R_C70R.bcEQAM_1342,resistant
C70R_C70R.bcAEWX_1343,resistant
C70R_C70R.bcAIUT_1344,resistant
C70R_C70R.bcEPTJ_1345,resistant
C70R_C70R.bcBZRM_1346,resistant
C70R_C70R.bcBGFU_1347,resistant
C70R_C70R.bcFQPE_1349,resistant
C70R_C70R.bcFMUO_1350,resistant
C70R_C70R.bcGKKO_1352,resistant
C70R_C70R.bcDTHU_1353,resistant
C70R_C70R.bcCGOD_1354,resistant
C70R_C70R.bcHIWF_1355,resistant
C70R_C70R.bcACUG_1356,resistant
C70R_C70R.bcERCL_1357,resistant
C70R_C70R.bcARTK_1359,resistant
C70R_C70R.bcAGER_1360,resistant
C70R_C70R.bcEZKE_1361,resistant
C70R_C70R.bcDMSA_1362,resistant
C70R_C70R.bcEMSE_1363,resistant
C70R_C70R.bcCZXF_1364,resistant
C70R_C70R.bcEXLG_1365,resistant
C70R_C70R.bcCBXN_1368,resistant
C70R_C70R.bcELZU_1370,resistant
C70R_C70R.bcIGRJ_1371,resistant
C70R_C70R.bcAPOW_1373,resistant
C70R_C70R.bcECDH_1375,resistant
C70R_C70R.bcDPUN_1376,resistant
C70R_C70R.bcEVFB_1377,resistant
C70R_C70R.bcIEYF_1378,resistant
C70R_C70R.bcHQAH_1379,resistant
C70R_C70R.bcFFPQ_1381,resistant
C70R_C70R.bcHIZS_1382,resistant
C70R_C70R.bcAJJH_1383,resistant
C70R_C70R.bcDRUS_1384,resistant
C70R_C70R.bcHJFS_1385,resistant
C70R_C70R.bcDDCD_1386,resistant
C70R_C70R.bcERSY_1387,resistant
C70R_C70R.bcCALV_1388,resistant
C70R_C70R.bcCCSL_1389,resistant
C70R_C70R.bcESGW_1391,resistant
C70R_C70R.bcAMQF_1393,resistant
C70R_C70R.bcGICY_1394,resistant
C70R_C70R.bcHFVN_1397,resistant
C70R_C70R.bcBJYX_1398,resistant
C70R_C70R.bcHFFP_1399,resistant
C70R_C70R.bcGGNO_1401,resistant
C70R_C70R.bcEMZP_1402,resistant
C70R_C70R.bcFTEL_1404,resistant
C70R_C70R.bcFVKY_1405,resistant
C70R_C70R.bcGAVR_1406,resistant
C70R_C70R.bcFSPH_1407,resistant
C70R_C70R.bcFKWG_1408,resistant
C70R_C70R.bcBYXE_1409,resistant
C70R_C70R.bcIINE_1410,resistant
C70R_C70R.bcAMZB_1411,resistant
C70R_C70R.bcGRAU_1412,resistant
C70R_C70R.bcFVOH_1413,resistant
C70R_C70R.bcDQXQ_1414,resistant
C70R_C70R.bcGTHC_1415,resistant
C70R_C70R.bcCKVI_1416,resistant
C70R_C70R.bcBIFK_1417,resistant
C70R_C70R.bcGTJA_1418,resistant
C70R_C70R.bcGCIV_1419,resistant
C70R_C70R.bcCNZY_1421,resistant
C70R_C70R.bcEAAY_1422,resistant
C70R_C70R.bcGTFU_1425,resistant
C70R_C70R.bcDNDF_1426,resistant
C70R_C70R.bcHKLV_1427,resistant
C70R_C70R.bcHCLP_1428,resistant
C70R_C70R.bcEGIZ_1429,resistant
C70R_C70R.bcBVWV_1430,resistant
C70R_C70R.bcDZNF_1431,resistant
C70R_C70R.bcHAOZ_1432,resistant
C70R_C70R.bcDLYQ_1433,resistant
C70R_C70R.bcEPUJ_1434,resistant
C70R_C70R.bcGMAY_1436,resistant
C70R_C70R.bcDIIL_1437,resistant
C70R_C70R.bcHICY_1438,resistant
C70R_C70R.bcCIVM_1439,resistant
C70R_C70R.bcDGMA_1440,resistant
C70R_C70R.bcCUPZ_1441,resistant
C70R_C70R.bcHVKF_1442,resistant
C70R_C70R.bcGIAN_1443,resistant
C70R_C70R.bcBUPS_1444,resistant
C70R_C70R.bcIGSD_1445,resistant
C70R_C70R.bcEYBN_1446,resistant
C70R_C70R.bcBGYE_1447,resistant
C70R_C70R.bcAYIH_1448,resistant
C70R_C70R.bcDXXI_1449,resistant
C70R_C70R.bcHYXT_1450,resistant
C70R_C70R.bcGLHD_1451,resistant
C70R_C70R.bcDZJZ_1452,resistant
C70R_C70R.bcCDKO_1453,resistant
C70R_C70R.bcDSUA_1454,resistant
C70R_C70R.bcEKCG_1455,resistant
C70R_C70R.bcAEGA_1456,resistant
C70R_C70R.bcBIRO_1457,resistant
C70R_C70R.bcCLYX_1458,resistant
C70R_C70R.bcAWEH_1459,resistant
C70R_C70R.bcDSBP_1460,resistant
C70R_C70R.bcFDRX_1461,resistant
C70R_C70R.bcICNX_1463,resistant
C70R_C70R.bcDLCY_1464,resistant
C70R_C70R.bcBAIT_1465,resistant
C70R_C70R.bcFIXW_1466,resistant
C70R_C70R.bcBFQP_1467,resistant
C70R_C70R.bcCYHC_1468,resistant
C70R_C70R.bcBQWU_1469,resistant
C70R_C70R.bcFNGB_1470,resistant
C70R_C70R.bcBENO_1472,resistant
C70R_C70R.bcFAOV_1473,resistant
C70R_C70R.bcGITU_1474,resistant
C70R_C70R.bcFQIW_1475,resistant
C70R_C70R.bcEARB_1477,resistant
C70R_C70R.bcBRRL_1479,resistant
C70R_C70R.bcCNNR_1480,resistant
C70R_C70R.bcGRQM_1481,resistant
C70R_C70R.bcESCO_1482,resistant
C70R_C70R.bcCYAY_1483,resistant
C70R_C70R.bcGUUU_1484,resistant
C70R_C70R.bcEJMF_1485,resistant
C70R_C70R.bcDBHB_1486,resistant
C70R_C70R.bcBBAM_1487,resistant
C70R_C70R.bcDGGA_1488,resistant
C70R_C70R.bcFSCY_1489,resistant
C70R_C70R.bcGXXR_1490,resistant
C70R_C70R.bcCXKS_1491,resistant
C70R_C70R.bcAJMW_1492,resistant
C70R_C70R.bcESZX_1493,resistant
C70R_C70R.bcEKPG_1494,resistant
C70R_C70R.bcFDAY_1495,resistant
C70R_C70R.bcGDOK_1496,resistant
C70R_C70R.bcDJZR_1497,resistant
C70R_C70R.bcEFSB_1498,resistant
C70R_C70R.bcBREZ_1499,resistant
C70R_C70R.bcHGOI_1501,resistant
C70R_C70R.bcDASD_1502,resistant
C70R_C70R.bcEFGZ_1503,resistant
C70R_C70R.bcAZMY_1504,resistant
C70R_C70R.bcGLBS_1505,resistant
C70R_C70R.bcBUPM_1506,resistant
C70R_C70R.bcEPQZ_1509,resistant
C70R_C70R.bcGGBA_1510,resistant
C70R_C70R.bcATQE_1511,resistant
C70R_C70R.bcFZFH_1512,resistant
C70R_C70R.bcDHJM_1513,resistant
C70R_C70R.bcFPDP_1514,resistant
C70R_C70R.bcFZEN_1515,resistant
C70R_C70R.bcGCOK_1516,resistant
C70R_C70R.bcCCIU_1517,resistant
C70R_C70R.bcBTLF_1518,resistant
C70R_C70R.bcBVII_1519,resistant
C70R_C70R.bcDCRN_1520,resistant
C70R_C70R.bcDGUY_1522,resistant
C70R_C70R.bcFZBD_1523,resistant
C70R_C70R.bcEWGR_1524,resistant
C70R_C70R.bcGCKD_1526,resistant
C70R_C70R.bcAFRA_1527,resistant
C70R_C70R.bcHZAC_1528,resistant
C70R_C70R.bcHWOP_1529,resistant
C70R_C70R.bcGDBO_1531,resistant
C70R_C70R.bcDYAW_1532,resistant
C70R_C70R.bcGYVK_1533,resistant
C70R_C70R.bcDERR_1534,resistant
C70R_C70R.bcDADV_1535,resistant
C70R_C70R.bcCPSR_1536,resistant
C70R_C70R.bcCYTZ_1537,resistant
C70R_C70R.bcEDWE_1538,resistant
C70R_C70R.bcEOHQ_1539,resistant
C70R_C70R.bcFQPQ_1540,resistant
C70R_C70R.bcDVNS_1541,resistant
C70R_C70R.bcBQIS_1542,resistant
C70R_C70R.bcAHDC_1543,resistant
C70R_C70R.bcHHXH_1544,resistant
C70R_C70R.bcDXGN_1545,resistant
C70R_C70R.bcDRFB_1548,resistant
C70R_C70R.bcFFTB_1549,resistant
C70R_C70R.bcHNUF_1550,resistant
C70R_C70R.bcECJX_1551,resistant
C70R_C70R.bcFPHS_1554,resistant
C70R_C70R.bcCSBB_1555,resistant
C70R_C70R.bcDNTS_1556,resistant
C70R_C70R.bcDZLQ_1557,resistant
C70R_C70R.bcIDIX_1558,resistant
C70R_C70R.bcGTVO_1559,resistant
C70R_C70R.bcARTN_1560,resistant
C70R_C70R.bcBYQK_1562,resistant
C70R_C70R.bcABGL_1563,resistant
C70R_C70R.bcDYDK_1564,resistant
C70R_C70R.bcFLEC_1565,resistant
C70R_C70R.bcHNCF_1566,resistant
C70R_C70R.bcFOIM_1567,resistant
C70R_C70R.bcCNLA_1568,resistant
C70R_C70R.bcFPTB_1569,resistant
C70R_C70R.bcFUBG_1570,resistant
C70R_C70R.bcDOVG_1571,resistant
C70R_C70R.bcEKGR_1572,resistant
C70R_C70R.bcBXQA_1573,resistant
C70R_C70R.bcEZPI_1575,resistant
MCF7_MCF7.bcAONH_1577,sensitive
MCF7_MCF7.bcDILR_1578,sensitive
MCF7_MCF7.bcAFKP_1579,sensitive
MCF7_MCF7.bcFXIV_1581,sensitive
MCF7_MCF7.bcGNHW_1582,sensitive
MCF7_MCF7.bcBVSR_1583,sensitive
MCF7_MCF7.bcARAT_1584,sensitive
MCF7_MCF7.bcGHHN_1585,sensitive
MCF7_MCF7.bcBDDG_1586,sensitive
MCF7_MCF7.bcFOLL_1587,sensitive
MCF7_MCF7.bcBDPJ_1588,sensitive
MCF7_MCF7.bcFXFV_1590,sensitive
MCF7_MCF7.bcEITH_1591,sensitive
MCF7_MCF7.bcCVZE_1593,sensitive
MCF7_MCF7.bcCOLE_1594,sensitive
MCF7_MCF7.bcCUPR_1595,sensitive
MCF7_MCF7.bcAVXN_1596,sensitive
MCF7_MCF7.bcGCRN_1597,sensitive
MCF7_MCF7.bcBZKK_1598,sensitive
MCF7_MCF7.bcICMC_1599,sensitive
MCF7_MCF7.bcFLPI_1601,sensitive
MCF7_MCF7.bcICSF_1603,sensitive
MCF7_MCF7.bcCFFE_1604,sensitive
MCF7_MCF7.bcHAGV_1606,sensitive
MCF7_MCF7.bcHMEY_1607,sensitive
MCF7_MCF7.bcATLO_1608,sensitive
MCF7_MCF7.bcEWQU_1609,sensitive
MCF7_MCF7.bcHVCM_1610,sensitive
MCF7_MCF7.bcCXVK_1611,sensitive
MCF7_MCF7.bcCITK_1612,sensitive
MCF7_MCF7.bcDPKL_1613,sensitive
MCF7_MCF7.bcGYQJ_1614,sensitive
MCF7_MCF7.bcHHAS_1615,sensitive
MCF7_MCF7.bcCURL_1616,sensitive
MCF7_MCF7.bcHJKN_1617,sensitive
MCF7_MCF7.bcBFQT_1618,sensitive
MCF7_MCF7.bcCNAC_1619,sensitive
MCF7_MCF7.bcEKNK_1620,sensitive
MCF7_MCF7.bcDNMA_1622,sensitive
MCF7_MCF7.bcEQWO_1623,sensitive
MCF7_MCF7.bcAIRT_1624,sensitive
MCF7_MCF7.bcFPCL_1626,sensitive
MCF7_MCF7.bcHIOA_1627,sensitive
