,harmony_1,harmony_2,harmony_3,harmony_4,harmony_5,harmony_6,harmony_7,harmony_8,harmony_9,harmony_10,harmony_11,harmony_12,harmony_13,harmony_14,harmony_15,harmony_16,harmony_17,harmony_18,harmony_19,harmony_20,harmony_21,harmony_22,harmony_23,harmony_24,harmony_25,harmony_26,harmony_27,harmony_28,harmony_29,harmony_30,harmony_31,harmony_32,harmony_33,harmony_34,harmony_35,harmony_36,harmony_37,harmony_38,harmony_39,harmony_40,harmony_41,harmony_42,harmony_43,harmony_44,harmony_45,harmony_46,harmony_47,harmony_48,harmony_49,harmony_50
pDC_P10_S90,14.7563324389339,-6.08312579744774,1.81726755289586,-1.93254303498878,-1.07751044969948,-0.0159828818047437,0.495058118995803,3.12198375274673,-3.88274424506496,3.49318215815815,4.27269618615142,-0.450519936317866,0.729608085807556,1.53936980942659,-9.41932609747477,-0.228483801138679,3.02975865329896,-2.45193200382141,0.671572401470756,-1.64172390122988,-1.61730488122482,2.49687939524524,0.342574717679045,4.46173901565055,-1.41894920727741,1.57768436175395,-1.72658712969104,-0.130281209098816,-2.65308099144483,2.53172458072043,1.15863234845768,-0.854016296158303,-1.57966123068742,0.239952248966505,-0.237258558391281,-0.00730969160541092,1.13543624840248,3.39528683740167,-3.14809660501625,-0.216256410045458,0.436819093139519,-2.75566170078805,2.32455599073526,-0.542747512592327,4.55535390125744,-3.61020501465364,5.05620008330862,1.56058222113484,2.31809112537818,-1.7833554351298
pDC_P10_S91,16.4998179915965,-7.37012242803048,0.961029915944011,1.44485936683286,-0.750811087989075,-1.70606007018037,-0.886981591337235,-3.89935960164794,-0.240516083823591,1.84951503512225,4.35991815303493,0.457762574403075,-6.94793754210703,0.700713575409329,0.285952589990626,-0.925576787332907,-4.48810018379862,3.11015087183578,4.33568769743913,3.92563748793333,-8.00723646243363,-4.37836422350311,2.46897311923243,-8.81641324009323,-0.0951679081892932,0.621014501037687,2.74133416840606,2.32416927567524,4.57059892269964,0.448029217244824,-2.06349249851024,1.49978559899942,4.2516215750015,-3.22391542635174,5.48009911012971,5.33650453773846,4.49903801950158,4.59268491130771,3.00860743390246,-4.09844852250312,-1.64435796670979,-1.71967668735108,1.2850067084944,0.324784902078376,-3.29285922431524,1.91398695603594,-1.06099265306219,-0.721343204161933,-2.55027920759893,4.33351697645793
pDC_P10_S92,14.2686581986601,-7.73877065942573,-1.04879682237704,3.53058305429601,0.891455772357242,-3.87180806479145,0.468029665432265,1.37699369020043,0.317277277140374,-1.18140049112811,-2.486297772942,-0.918758322527592,-2.19361481979054,-1.11415810844265,-5.25043590792209,8.6965076474934,0.635492197673323,3.39455520726501,-2.19613452573014,6.89707051647547,1.42239239235046,2.37853364087397,1.39735019106643,-1.80617720096911,6.00435838103378,2.61898369595274,0.906227315601732,-2.06295013049026,4.86395200762355,-4.57483123274482,-1.56036681171385,-0.776435729958879,-0.772712860310529,2.05524661368963,-2.86495266195755,1.45521293724476,-3.53856791052039,-1.39937431350711,0.296077959575805,-2.60512712624936,-1.19697648965156,4.83450165383115,1.63469430663556,1.10121667242209,0.349528017309765,0.2640261845346,5.19985711580021,0.981348420290196,5.04997203617045,2.71916768116342
pDC_P10_S93,14.9587256515923,-5.69321431200091,2.61809740592207,2.11478778700559,-0.160843631066583,-3.28273032390523,1.72881704802399,-2.4073769037973,2.12153341603924,3.71915887945427,-1.42940169140148,1.80362716795774,4.12740323413207,2.99678680894291,-0.541747649952676,-1.49029642841978,5.67702562021838,-0.776388584569047,3.9737057039536,3.33251161078268,-3.43202882566493,6.07707707323747,-2.89167862319319,-2.1201891849415,-0.359031148439009,-8.4602104109031,6.20706719509527,1.850510330924,2.94933152731505,3.19683804814529,-4.09642233753052,-1.40670469257255,2.78683133463477,1.10717660829815,-2.1070648947073,4.34221733830537,-1.80561355618929,-3.19950611406633,-3.83936294978505,0.940680282111865,2.68786408352261,2.45693735861658,-1.80333389515938,1.65896415056886,0.716101740702354,0.513707547378173,0.995185560260681,-1.06537761392207,1.11215324837342,-0.574138594321839
pDC_P10_S94,8.69591169730719,-2.34831867617211,-0.295251917674291,3.05287663559577,-4.08961992959244,9.24962159085486,1.63927959286387,-1.90439216537243,2.44226301062898,0.891528843138308,1.19268477647151,-1.6679242858794,-1.59941117942886,2.11901739404095,1.99910268156187,0.659133449889367,-1.78580987113321,2.30037014573289,-1.51771514852405,-9.0511405484962,0.175201125526456,-3.43660046733432,-2.67618912636954,0.830789443102394,3.30385389375651,-3.23504472777817,-1.19907486824952,2.8072998954873,-2.26549114576051,-2.06012680782314,0.549733045185228,2.17713832007457,-1.26862277927461,1.52446404702252,-4.00120887026482,2.70773335084996,-1.1616916875401,-3.80605108018233,-1.92041844246741,0.350204375755575,-1.6313584968901,0.633408137586048,-1.10885940090064,-3.12364768240897,1.49380438036817,-1.19984433412864,3.63621475146992,-3.16482388444207,-6.72100751899994,-2.72853514366406
pDC_P10_S95,16.1852809596248,-7.18713348086648,-0.279489356469636,1.23446233751692,-0.911490965911841,-1.73362042454436,0.523346946458017,-4.99629781092012,1.80324586579614,-9.80350478826732,3.08747110186594,-6.90501659588669,5.32057554084634,0.392496407561706,-5.83996422311162,2.12381890066474,-1.38549711438017,4.49968240815033,-1.51497652202856,1.70994700426945,-8.48889589049495,-0.0303534494583657,-1.30983217874701,3.8125849463143,3.34634024608911,2.9939683368135,0.512270881032292,-2.44079208989547,0.521421151485622,0.787348599494538,12.2236724072653,-6.13692236926911,4.03551621474112,-3.17910959810086,3.02324164713507,-8.13897735836728,0.888780508884358,-2.06061184663307,1.17459999039116,-2.82687616144074,1.91282577432416,1.6694505379163,-1.68336876185606,-0.984718925019888,8.10398424755438,5.65119026875906,0.551651423246637,-0.115663290730016,-3.3728833992935,-4.61910605413855
pDC_P10_S96,12.3132678375341,-10.7681789413659,-10.1689885618512,10.7790197961614,10.006945245292,-1.56897038113638,-1.65999264398754,-1.72189595153346,9.05849849311511,4.44489335749237,-2.65673879712857,-0.339314036390091,-0.886640014876351,-1.25151019882006,-2.32787076110416,1.26775983884882,0.970915390329762,-1.4379246189287,-4.09966810951039,1.36408115455131,-1.26926865561991,2.37246726692952,5.22107445200368,-0.377676672340886,0.581004610956162,3.37368224973377,-0.248110928093743,3.47275317430478,-0.5100725050656,1.83551563914004,0.441151096647995,-1.58633201700098,0.349847592380676,-4.73266359785258,-3.80923893309465,0.614353725149878,2.46907186844605,-1.5391331557312,0.0542095401547304,0.745995643637104,-2.01086074468574,1.57384697133833,-0.160371079293201,-2.02824820931234,0.398385527036887,-2.67915036856506,0.954994498080614,-2.42911254080331,-2.50752774437103,0.73938188706486
pDC_P13_S49,16.3325505714344,-7.5258373213778,0.277174361913736,-1.15777805441445,0.384340603287389,-1.78812826691532,1.11314786922387,0.203757577412088,0.6218628536451,0.838113395163634,-2.20580923540652,2.17679433585979,-1.06672607828904,0.473367830859087,5.57697217611491,-3.3945791613038,-0.608880454403389,0.543635070137809,-3.30165803534353,1.54430359491002,-0.861062408155788,-1.86081529624753,0.806955089485424,-0.517498345753596,1.68570626710615,2.409970970578,-1.2035961412693,-2.7996031019669,1.898311864997,1.2514161058861,5.61793177375235,-1.67528712782163,1.40404710131909,-2.17353300930139,-1.11588454334058,-0.798995927925138,0.989047097421609,-1.15364298068111,-2.82159373798699,-2.92626431827359,-1.3582979113513,-0.428142909390053,-3.52939405071827,1.25367643599719,1.29903615748627,3.08868703658993,3.15731993597255,-2.11320719339918,0.273668075281358,4.31300482700109
pDC_P13_S50,15.9851629568065,-8.22171932536871,0.0953261146893342,1.04691045664033,0.695497654028467,-1.22903155936298,0.78087085971897,0.000177814262181802,0.991846266561908,-2.25410995982196,3.34170102616505,4.01673270418278,-0.590764467570323,-0.582935530582945,4.33661606116974,0.15675824426502,-3.85981072088288,3.24040745579834,0.614393893290421,-1.15075037239935,-1.17829187576707,-0.00810238131194853,-1.31484425695377,-2.10802666267857,-2.00341391666286,-1.19886806622244,2.58977777977831,2.54584117002149,-1.07283723737888,0.7087313132083,-2.70637709164451,0.35899684726223,0.765179582984669,1.44239750935635,-1.1836310901178,-2.89667292363661,-2.98246509961565,-0.668600167347144,-0.171605608411264,1.13054304981846,-0.507972049117011,0.291786815452007,-1.65280686770948,-2.2685212136813,-5.50754039980624,-1.36243630428077,-1.38818676917875,-0.119774401824431,0.988026053211786,-0.11127215662546
pDC_P13_S51,14.2347986031663,-5.27918155032668,-0.339568864566313,-1.06934457480784,1.01106821344877,-0.79512886376271,-0.220382483143322,1.08250068626721,3.21477257182824,2.12329137253728,1.88412817466735,0.162218537021841,-3.87005375692639,-3.26436781204037,1.83304959510756,-2.2723846199594,2.06637562813707,-2.08473685874406,-4.08812355367665,1.88716689489303,-2.93180983004254,-3.84071826880548,2.95833218435179,-3.18353399696736,3.95322604699953,3.5138440512505,0.672401371436622,3.05753017772542,0.969840252897439,4.13538668560195,-0.541701716205623,0.53306810286921,3.05677114517659,0.542495225795317,3.20117859583962,4.24681056746192,-1.04396314233811,-1.43329526015109,6.24324623343635,-2.87408747684862,3.45782677056142,-4.53188471351342,0.732092670458291,0.215261270204733,-1.81600565609188,-0.815371253240261,2.47995633704346,1.05462354522492,-2.27831371109166,-0.597732067503103
pDC_P13_S52,16.5831690879514,-4.91933363357859,2.26981512779683,-2.01143162143888,-0.271572243893221,0.189438663014607,1.88614317042394,-0.863259749147204,0.912682246053967,-1.19393549676298,-0.170039887412445,0.0157388280551337,0.0902656928244549,-4.6546853149889,-1.01530740708388,0.623348885437379,1.32880364442582,4.47583330401781,0.543362975938312,1.58811663772935,0.992193024979527,0.0642293621022881,-1.32845684992051,-2.42251632730035,-1.04573757069924,2.39498799631357,1.95577381803774,-1.51042094916056,-1.05630439284044,-0.246989104588156,-0.882166734622263,-1.0436237307038,0.0120394641051502,0.773982117817263,-0.381389375081539,-0.610310468725178,-1.97765763007657,-5.0046139474921,-2.05410126751967,-1.18697958046282,1.93260002036598,-3.44008378596526,0.689553042989119,-1.93881449186113,1.14322063608541,0.667731302665975,-1.30936935430301,1.90515145386741,-0.0969244509732671,1.56909139438485
pDC_P13_S53,16.4745855103308,-6.90821032441265,1.66830249082177,-0.845991400791027,0.0593371909143674,-0.982501550822388,1.03271625926983,-0.819456876698073,-2.89610297024208,-1.5077155185945,-6.46632737693664,8.1132675770035,-1.88213412241073,-2.0341725222055,-7.06675229977148,2.67581489130181,4.23145338087711,-3.20209915144883,4.86173254707284,-4.87659031267106,3.65603247002604,-5.84346997996029,-0.568983942742157,1.51837261734633,-4.00032394268643,2.23458764513787,0.873798263617499,-2.39047802374801,2.13032690192575,-0.395798068380094,1.23017296499969,-5.98280684295865,-0.534628812753278,3.87293817859115,1.6213955130881,4.13667662246039,0.00290485413004075,-0.696793452943421,-3.66412579776446,-4.18290832448991,-0.373793672657879,-0.165933877835638,2.10527439959112,-1.26612185877401,1.3072233914818,2.93752903480774,0.433218614038262,3.4816855728173,1.6304416009938,-1.04325196447887
pDC_P13_S54,16.4016826376464,-6.09620086155251,1.55804323254213,-1.31020326256907,0.396480912325479,1.50430240348928,-0.0163321854573771,0.970881394625411,1.70508012782587,2.44123294511464,0.195850599034194,0.416577933825279,2.42936508178293,1.93842868021333,0.155369662459424,-2.23596678312208,0.200927336327643,2.45430692990857,-0.206612261020302,1.74106540119765,2.53701567776102,0.245589366585846,1.20451954615154,-1.10155865724056,2.65117978705812,-0.104592624654401,-0.0706218731391441,3.64452405101547,-0.737250260963446,0.664717679052311,0.887144177348165,-2.93928421920007,-0.870844137565616,-2.52456857509536,1.86291067508172,1.20807248994982,-0.870652748812448,-1.59269700618031,1.43759581598429,4.50578466408298,2.4703985549744,-0.556674269354573,1.06829840276809,-1.6122964768081,0.149941104814131,-1.46676354822177,4.29238709899083,0.419112532648208,-0.149028246576682,-3.34872526267452
pDC_P13_S55,16.3132861667731,-5.17784389128858,1.7309383442403,-0.698431236365622,-1.0677971413327,-1.50523668507149,0.543751725554524,2.76419720285577,1.34641803558542,2.43194377391216,2.32970612466704,-0.160776683405497,1.33829644747678,3.85330905251374,3.70738022741592,-0.880565400610296,0.857940246006205,-2.74638615715507,-0.71315244853733,-1.06940241478223,-3.07117362535768,-0.774601158895569,2.58378938781555,-1.71972672245421,-2.54328239858503,-3.36636623412018,4.24497882389648,-1.10734011053272,-0.0521521478352186,2.59112675681171,-1.90496622316938,0.409769310615762,-3.9753896505232,-0.209441523147551,1.43965950423169,1.04275767129917,-0.518538632229464,0.503467680207362,-1.93216332235485,-0.290919061824573,-0.425368048222498,-1.77060956195575,-4.2864865939276,-1.07575427218779,-2.64382197210748,0.0523707547544701,3.66944323728671,-1.6014629937794,-0.256060956287308,1.41674145455948
pDC_P13_S56,16.3790588677649,-6.16461458338083,-0.562871817873945,0.799486992145745,1.00966226390625,0.0173997840986884,1.18136871530687,-1.39255708258169,1.08797783986885,-0.730203273258434,-4.38352485531794,4.21963979480302,0.413687154810297,0.645066738585493,-0.655422141736289,-4.35995392748018,2.05753040165364,-0.454531592343225,-0.491903742524303,0.947247446837056,2.3071985848624,3.23216006074606,1.26379267717419,-1.01608430068647,1.2260462236348,-4.10635085574295,-0.589856332272398,-4.54606281758742,2.06817251184907,1.84385872987097,-2.83064703112691,0.666058730789519,0.762598387253602,-1.68796082229158,-5.7735326520094,3.41458749026556,1.73565774699011,-2.49128457727372,-1.66955313148386,-2.25616804505731,2.62885333151303,-1.17487496047373,1.93594124343327,3.23015126437673,-2.35800034141918,3.20201612704765,1.83370744462185,-0.920758750031833,-2.1124965834087,0.479316583729635
pDC_P13_S57,-0.394893898262166,-12.8756712661974,-10.9699781628162,11.9835124439422,24.3270251313112,4.07086318533579,1.26259585896671,-1.89570321872963,1.36896650170931,2.38482783894808,0.332380096442185,1.21163398393658,0.509870457230614,-2.39847863644312,-1.02345625189379,1.18741275115585,2.75615191173044,1.36673257412242,-1.56399297529054,1.23243688608852,0.367743123812063,-2.91238746028556,0.0837085370480767,0.953934265937353,-2.12722145895743,1.01735377798691,-1.56208020157681,0.936723504770016,-2.23531869724458,-2.05009650178648,0.642182123307893,1.17749783615323,0.252607062249511,-2.25482021089932,0.912017630337891,-0.781320793148879,-0.696054295576016,0.779220982071553,1.65253982298019,0.389776108491928,-0.0643802017928392,0.520739210852379,1.62876283936271,-0.0458126067597755,0.873061278210245,3.91678797395357,-1.59590584604589,-2.16935731055385,-0.753119228953796,0.106148427699656
pDC_P13_S58,15.7648259450918,-9.1256405477691,-2.36434663039548,1.58904976713366,2.32671344360823,-4.04607362104801,-1.22986146182525,1.37795146714451,3.27381009098284,0.495345242608755,0.788506361403176,0.443057054833654,-0.127915602027835,0.468653152406518,1.75623916731381,-1.85113161364009,-2.74018679566378,-1.68194163026963,-1.67748072747385,2.17184827738676,-4.02778500379664,1.78617661476865,-0.940558590673684,1.74624906501491,0.276236395597786,0.934936066747037,-0.398655231086154,0.00296376937446129,1.96651986283675,-1.3946120458469,-3.0152466105973,0.434373365428287,3.2033153123624,0.891010289560568,-0.498475678824079,-1.44543795846099,4.14248642692541,3.98627233059351,-0.173707567572184,7.3307982436758,0.140192900716905,2.58713584801591,-2.32418567495602,2.12238037318963,-1.84818831189628,0.874092031389018,-1.4341845803873,-1.89510386336729,2.74055861305707,-1.61043058616138
pDC_P13_S59,17.5744562899882,-6.89081753289098,0.829108089552139,-0.676774587428005,-0.331831904617725,-1.20999638177619,0.241332578064161,-1.39024597470874,4.82415021872926,-1.73475307470211,-0.239455813742409,-2.42151428258459,1.36416835785612,-3.78657034259789,-5.29973160052977,-2.15477323976402,2.08690753790378,1.72261438021751,-3.75764926535412,3.27242446466076,-1.37622164139835,-0.0037091476875457,-5.56076066391967,2.63809858705874,-4.48493981752973,1.85050590818547,1.88993613731146,1.83321704644417,0.914436655579167,0.536068156632138,0.847519210217911,1.39981415595503,-0.501071463110641,0.710532630939218,-0.525455555409761,0.685844268362608,0.177762309957891,-4.63061049932955,-2.83154797525899,0.562684960321756,-1.31705098523142,-0.832834039848438,3.99204685056087,-2.38344575818636,-0.227623862324593,-3.47904316496776,-4.07836203011088,-1.70513499926793,0.985753744533495,0.256284918320948
pDC_P13_S60,15.2098140244764,-5.08252064271499,0.204208603100327,0.437443722577442,-1.20044046402459,1.74926905912994,-0.0129785375672085,-1.09294401726762,2.93482922095042,-1.35418953329593,-2.22031420753599,-3.21740450265255,3.05111054917664,0.00733865422654215,0.785260385714878,-1.87002563199852,1.19010868777897,7.14631667983597,2.7958929629401,-3.30669368703612,-0.59743882613306,-3.99048133769044,-1.18309823755312,0.184795935636227,-1.74576828577465,-0.450496213975214,1.14142496108097,-0.623595063101996,-3.13999922291961,-0.410594056091525,-2.89754590520454,-0.37091463980299,-4.81158422734787,0.736941965036635,-0.187865906062987,2.03886645212171,1.0316792856136,-2.12594371819633,-0.765816383561025,1.42314940477877,1.04309753544408,1.28736515580989,-1.66398708758389,0.0799173731198656,1.02865942332766,-1.17214492155088,-1.0351084988342,0.630464538297592,0.572169322562958,-2.16100345338563
pDC_P13_S61,13.8447370635226,-8.12458636946302,-2.22736471552901,0.229783337870156,-0.72783157224186,-0.648937777746902,1.09468564644739,2.75298974260804,0.0640624259966564,0.154911025256396,1.1169366997555,2.97821830134464,2.58966299485961,1.15444709992973,2.35082151995108,2.38093847121222,-0.635237152970337,0.990135723107323,-0.574654748865206,0.418278250054691,-1.25554927019832,1.69689892617027,1.27792721476644,-1.30397137024515,0.542851791218697,-2.27408682391226,0.957594148176518,0.364148933103922,-2.24115331467226,0.628410151642289,-1.34167528514297,1.20215047626782,0.0474337012218842,1.66052822979235,-1.07310277816574,-0.512386724157284,0.0404469286783916,-1.34851943342918,1.64787558763103,-0.872299871054064,-2.75203382733866,0.817830893698936,0.305115466935453,2.9570718383385,0.367836940907574,-2.27676910868528,3.45617585197196,0.639024915121924,-1.76855231442191,0.756257566742192
pDC_P13_S62,16.0437977610122,-7.35539548711053,-0.47186757549784,1.64381448021802,-1.1097630911777,-3.31656936474477,-1.29047070674388,0.23087585770766,-0.637451253734253,-3.36426987354329,-2.77026278059853,-4.46316655096555,-0.130935386921613,0.0141425354873224,-5.00103186215152,-0.054800922880613,-2.16343846359694,1.61700463522183,-1.70610912074616,3.29678283649676,-0.0893612828415957,1.461364003485,-0.718585198348983,-1.52646006288747,-4.47619542997736,0.98734144481495,2.16638323854496,0.575646381315012,0.474289612005242,0.522903257236446,-3.61219271091798,-0.772299867757056,-0.431166179297498,-1.04975813674948,-0.481508529382897,1.78580784425115,-1.03346586673128,-1.48606020782877,1.26024723018628,-3.21630078816621,-4.53747838732626,-0.614491416388074,3.09690621444353,2.28416556095968,-3.07842730032377,-2.60788512906247,1.21410246606344,4.17845737257817,0.201233077636845,0.646209181234933
pDC_P13_S63,16.9386381843863,-7.20556864859998,-0.253056147563071,-1.58496438952429,0.247343070026453,-1.4874774501882,-0.609122319573901,0.417921131263597,0.796872997273742,-0.407716532618926,3.73957534283098,3.16890554140514,-0.085902044134361,-0.975994732614653,4.11451085725263,-2.85948206941774,-0.219707217277393,5.18544909794401,0.00582371160411865,0.368426254087104,3.12946111487085,2.1178256444572,-0.588083677752657,-1.02612314988831,-3.33749638915535,-3.45130582610345,2.77695580117475,-1.95446920512718,-1.14673794432658,-2.04126211249432,1.74795872461886,1.15151577782444,-2.72124412567865,-0.672836172559254,1.73479401968497,0.646168791066139,2.75212912201447,1.31477573778035,4.87580204545062,3.99990426321808,1.10173664573779,0.954406955325267,1.67718332895628,-0.644809807387872,-2.44442819468282,-0.0289222200827585,1.53677208487074,-1.9479276296158,2.71834382437984,0.194330520528288
pDC_P13_S64,18.5239957447139,-7.36748356457244,1.78163738829764,0.881407496474498,0.122667650934917,-2.38007073624588,1.00995338438606,2.08594534244355,2.60039135158213,0.792554488093121,3.71050291798976,-3.28274459736198,-0.862233725732198,1.45991535242821,0.0204483465955573,-1.80914272162082,-4.5843820127474,0.209519076048115,-1.20047668048456,3.95575609973225,0.891543928801091,4.0422937095297,0.497914027506859,0.244824151826572,0.970513917535009,1.79296560549753,-3.32096684957104,1.08006303350318,-1.16705348878496,-0.148157727471251,-0.774528266620303,1.08534200703406,-1.7335502560839,-1.81849028195238,-0.580841216077632,-2.7644524531577,2.31178106716603,1.38048600825502,-2.39244248211125,1.06185760885992,-1.6416502194569,2.04596162161671,1.20705824419115,-1.04457767878153,-0.944912480346916,0.912705967235151,0.437715792133749,2.39537274160951,1.72186982610047,2.24753122995606
pDC_P13_S65,12.7955112083006,-4.39279674285366,0.00871579665179767,-0.37833236487984,-2.44875765485145,3.36462372492588,2.09834358464477,2.42943086537877,0.197284995620153,-3.37394562080489,0.647533626885542,7.6334553321091,-1.45544844950409,-1.13908940752231,-2.08000551188478,2.78320870886933,2.37906086088935,-1.61244188508714,3.6716046166066,-3.25461947869747,1.91865661130987,-1.91526211526922,0.0348804539772316,0.84937838756011,-1.53608040987569,0.373276197333716,0.741500252175053,-6.43920346441386,-1.37565904481348,-1.70660779883639,4.18668516009212,0.975443612899242,-0.874701810588382,0.697448966263643,0.99303462423498,0.785199619496175,-3.40519271747323,-0.861637619815182,-2.16604646584353,3.14060047347388,-2.55609107607398,-1.37602798931578,-1.50902847523974,-1.38503976868955,-1.52943079620348,-0.291996745576589,3.37830962162614,-0.851582048551522,-0.404670803260957,-0.472647160792505
pDC_P13_S66,16.5904138221909,-4.25564905418247,1.91187338165711,-2.12354779726845,-1.689627182733,0.94218536401692,2.02564166062778,2.19002906796819,-2.17523061829042,1.15676814329396,3.72746078657616,-3.1693462578711,-1.21037462566032,-2.57122555879923,0.00650608725671724,1.45572562630665,-1.13981638477814,-1.95528307440224,-2.9414794888244,-1.78268531322523,-0.888288936129669,3.82283053572494,-0.0897995241824818,-2.07711756326277,4.14363698036659,1.33662145087978,0.42524045286148,-0.759160180288173,-6.46832732849087,-2.97975655914595,3.37541861140669,2.65815095749945,3.60678053860424,-0.32651351908343,-2.83974465627396,-0.269121089021561,1.6172312236264,3.80171348786198,2.8621753861923,0.128922843988565,-3.14313509105877,1.16912707198226,3.01806556980627,-0.534777974192201,0.516898500587386,2.80879791715577,0.779422419391343,0.211993357298006,-0.942320397372734,2.33139145558978
pDC_P13_S67,16.9593892412262,-7.05762441617676,-0.630397702251739,2.03566023276721,0.848237479176819,-3.20370089602966,-1.15946549599412,1.32478720808625,1.7853853823913,-0.283576281394686,0.185313621284519,-2.2526866589883,-0.102877616862398,2.46757088754042,1.32808364654964,0.0952709460794936,-0.165602664101919,-0.481639025936335,0.380140814949426,-1.79648663635659,3.64721403821681,-2.14941811950194,0.0042450599810014,-0.319536118135764,2.48115213658225,-3.75713752507817,-0.858101203978733,-0.388531289158576,-3.51146238594577,-4.90558059424923,-2.35959987983569,-1.61168870109235,0.17115938222651,0.697111838745424,-2.18472302111633,0.176741400893381,1.88529776099844,-0.1778377650344,-0.938258285842188,-0.871779305387495,-2.13840926334441,-2.25621052485061,-1.16280245577662,-0.748795936209156,2.17905530350787,-0.589596679370906,-0.519953388979503,-2.25253699869131,0.795744105585492,0.285791901107053
pDC_P13_S68,15.5576397302487,-7.02379235983715,0.869612095512752,-1.39819408247619,1.23191464137121,-0.320697444619294,-1.33437662639616,-1.1691066394465,-1.92324308482951,1.53796305900738,1.52932570666542,3.70162293181642,-0.359015225508228,0.601700042388343,-0.500193457318109,-0.335309101669577,1.03187525419122,0.802736207031926,-1.8117166484232,-0.775939368681249,0.93144445860929,0.599874196566526,1.22810230701611,0.320446597883325,0.49886958062441,1.71695447720663,-1.84614586527953,0.109074250685826,-2.45910418792628,-2.78417454991664,-0.468562920388923,0.707135854682362,2.74062459590096,-0.198803932801721,-3.93556708532991,-0.106703292451292,-3.6796324009274,4.34223233564812,0.229475085730551,-1.39499463514766,-1.67260288943422,-0.991141712380961,-0.627635336091716,4.85266865617909,1.19057218788182,0.130513794523425,1.90238819137099,-1.6823611643798,0.942691711044372,1.5783107330684
pDC_P13_S69,15.9388096588626,-7.83468972677969,0.814925698627036,-0.0295587517770307,0.0674163114725412,-3.75625959649103,1.86338010809888,3.02844702808821,-2.39560896988054,3.55194741273528,-1.70263789338886,-1.77203451432984,1.31667052235406,5.85816146662987,-0.357749205230865,2.12223158927655,-2.51661781565209,-0.979139477424301,-0.299552874420729,-2.21963294348383,-1.89753744027212,-3.75579087884602,-0.511550623888821,0.77033613500641,0.00528150478545734,-1.56298551399827,1.97379444718452,-2.2251672762087,1.97511982608625,3.22285431102512,-3.31493505440478,2.63742017652686,-1.66921560282471,1.67301437052846,0.0137560971531872,-1.9068667138597,1.83570137402355,1.73371921736955,5.68832555511876,-0.579224467488155,-2.51235273987799,-2.35831448951398,-0.313914289275763,6.68497040963349,0.548663777741703,-3.70222841029078,-5.15724654905904,-0.2292186734789,-2.91370595932047,-0.773955765548462
pDC_P13_S70,15.6387697361118,-7.30591658144946,0.738769344189035,2.9185649873198,0.0277148649294939,-0.937818102627109,-1.8310894457318,4.38227243999063,1.62071360353731,-1.68356354174545,-4.53717338426814,4.60578071605956,-4.53425451571289,-1.82754238938083,-0.473826767648313,6.55645804657781,2.86148205432772,1.27901165446144,6.54724806593105,-6.52812004556106,-1.655285862919,-3.30795599217842,-2.02172027572691,-3.93373579970313,2.29436695795015,0.0468482389271838,-1.55720126683185,1.7733082746291,-0.644371680573196,-5.31222222414771,-1.16348270878739,2.31730192516874,0.0142731158615731,0.859628691914399,-0.643997313357117,1.52913557565082,-0.683264216855358,-2.08982700880655,-2.90811577990778,1.96898477387315,-2.73100788719381,0.849663406788183,0.236581537790732,-6.47135003095572,2.67712320706703,-1.32817863487331,1.5899010186744,4.00614857617029,2.36450724815482,-2.67522905811885
pDC_P13_S71,16.9900123222873,-3.83265681196735,3.98409754346019,-4.12360727559925,-2.77374673440563,2.93013000719382,0.768438276901546,-1.09416167049728,-0.0721376359722501,4.85067613711759,-2.31731471662868,-3.79462531543127,-1.25648709230518,0.792512490422083,4.90079740442003,-0.609206561384036,4.08475593505232,-1.25580829920709,5.64781209858191,-2.21543493211974,-1.6634586772128,-0.570930221542573,-1.29001434050221,0.880636415913394,2.83900179620356,-0.396036748244783,-2.57896711398977,1.7556764021409,0.160755744261651,0.150189406467204,0.649562502364798,-0.0860807539056795,-1.94172188278669,-1.17572543491307,4.76155006091008,-0.810695557299251,-2.76169562867539,1.44282272112808,-0.593472309769455,4.02037346274776,-2.0795533804379,1.32514212549432,-2.24602811173914,-0.731035679920388,-1.61356104977263,-1.2178892277415,0.0473183530332164,1.96192408853778,3.50812382443713,3.9329518715356
pDC_P13_S72,15.9454943114294,-6.25865459929324,1.44740931541869,-0.821727197338318,1.06302189162933,-0.588634024879638,-1.55598189366029,0.382478000299948,1.61677535328577,0.960903752435501,-0.880607310973993,-2.44124467808636,-2.27319909255739,2.29418880947943,1.72831396678999,1.00665204639415,-1.59956433361768,-1.44286291515053,-0.47010054796446,-0.808525010713912,-3.84191522570757,3.29904230996039,1.62570316940009,-2.03060843685535,0.562492138651419,-5.82096959953684,2.58042661950152,0.888641972135206,2.1726356663542,2.60402754689906,0.0497669010995382,-1.74118209227596,2.81928886090648,-3.57812973551135,-2.02714405898624,0.863328938798303,-4.49147619038426,-0.404176462400492,-3.01832906686087,-1.38353529983689,-1.85470403277841,3.48843747873534,-3.19752802833547,0.973064932369774,-0.709946025330716,0.186037413078741,-0.389233062631193,-0.514593286536711,3.26162220395513,0.627482818859541
